avg,id,popularity,profit,title
2.05,13461,1.6595875330760803,0.0,Melissa P.
3.2,13465,2.022206551378573,0.0,The Adventures of Ichabod and Mr. Toad
3.7,13466,1.8949969328048557,0.0,October Sky
3.35,13468,0.6606642772989934,0.0,Keane
3.0,13470,0.9683616038698646,0.0,Bury My Heart At Wounded Knee
1.75,13471,0.08096597364000754,0.0,Skate Or Die
2.85,13474,2.2275068502800464,-0.029655406907624925,P2
3.7,13475,2.7319380672067446,0.9443738723995299,Star Trek
2.75,13476,1.7790500455765805,-0.001171391693792304,Win a Date with Tad Hamilton!
2.85,13477,2.3143271840224426,0.0,When in Rome
3.65,13480,0.04427618194006554,0.0,Ricky Gervais: Out of England - The Stand-Up Special
3.1,13481,0.9174724333898129,0.0,The Five Venoms
3.35,13482,1.7166191695357762,0.0,The Milagro Beanfield War
3.15,13483,1.956717538271589,-1.7889384520413532,Awake
3.0,13484,0.7256826161905482,1.1318103580777055,The Foot Fist Way
3.55,13485,2.111299640259989,0.0,Holiday Inn
2.15,13486,2.9280521293491444,0.0,The Scorpion King: Rise of a Warrior
3.2,13488,-0.6657440982721611,0.0,Katt Williams: It's Pimpin Pimpin
2.3,13489,1.5175337854405746,0.0,Lost Boys: The Tribe
2.85,13490,1.4784507091847576,0.22087320459783275,Welcome Home Roscoe Jenkins
3.2,13491,1.9871084384820445,0.0,Arn: The Knight Templar
3.0,13492,2.152105865131188,0.0,Frontier(s)
2.5,13493,1.8931140719198547,0.0,College Road Trip
2.8,13495,1.6164957472192796,-0.028658681638337482,Alatriste
2.85,13496,2.3846610859874096,-0.9394926115163754,American Outlaws
3.1,13497,1.662065845794701,1.0575903609681039,Drumline
2.7,13498,1.7638101677117055,0.0,Man of the House
2.85,13499,2.326147506173996,0.4704028828667338,"Yours, Mine & Ours"
2.85,13501,2.083329473866954,-6.601251452289769,The Good Night
2.7,13503,1.4087657280819519,0.0,Texas Rangers
2.8,13505,1.8313807431717912,0.0,The Perfect Score
3.4,13506,1.2420350582628399,2.9480083382604745,Admiral
3.55,13507,1.7095794931114836,0.0,Intimate Enemies
3.6,13508,2.1483041380146815,0.5181233306099655,Who Killed the Electric Car?
3.4,13509,1.9566429177128555,-1.1578343008514929,The Monster Squad
3.35,13510,2.526962682569734,0.0,Eden Lake
2.4,13511,1.252175081437916,0.0,Rawhead Rex
3.75,13514,-0.5996094797597565,0.0,Last Hurrah for Chivalry
3.0,13515,2.153228337261884,0.7273614123937097,Mirrors
2.95,13516,0.18424636981891704,0.0,Slacker Uprising
2.35,13517,1.4832028084684659,0.0,The Ugly Duckling and Me!
3.35,13519,2.3393912588573698,0.0,The Stand
3.85,13520,-0.18200520683787907,0.0,Festival At The Poolroom
2.15,13521,-0.6979306029047188,0.0,Charlie And A Half
3.05,13522,1.3511771570450546,0.0,Arn: The Kingdom at Road's End
3.0,13523,2.2089495701686386,-0.012928690186338373,Sex Drive
3.2,13524,1.528784751805401,0.0,Battle of the Bulge
2.8,13526,0.9116495783638651,-4.98780416909692,The Weight of Water
3.6,13528,2.6772512795638277,0.0,Gaslight
3.25,13529,0.7558975413913961,0.0,Daft Punk's Electroma
3.3,13531,1.9725142437038115,0.0,Empire Records
3.05,13532,1.7554023188292809,0.0,Fanboys
2.9,13533,-0.10717883446461035,0.0,Free Enterprise
3.1,13534,1.166556877565476,0.0,How to Rob a Bank
3.85,13535,0.5350385115507181,0.0,Rubber Johnny
2.85,13536,1.3617495876007852,-0.5783055777899431,City By The Sea
3.3,13537,1.806188205880176,-0.7117348661967262,Shattered Glass
2.55,13538,1.6317116017871618,0.0,Straightheads
2.7,13539,1.1629498521150368,0.0,Here On Earth
3.2,13541,2.2785574267778244,0.0,The Colour of Magic
3.2,13542,0.5641261722704254,0.0,Red Dust
2.85,13544,-0.40158265459394216,0.0,FB: Fighting Beat
2.6,13548,1.4529094746462525,0.0,Borderland
3.3,13549,1.056781104531719,0.0,Burnt Offerings
3.5,13550,1.7615746227283586,0.0,The Changeling
3.2,13551,1.3934618630980156,0.0,The Dead Girl
2.8,13552,1.9630209212641845,0.0,The Doom Generation
2.45,13553,1.0199921519938004,0.0,The Driller Killer
3.75,13554,1.5813877596085233,0.0,Eight Men Out
2.9,13555,1.3838037621515764,0.0,The Funhouse
2.85,13557,1.143558885310107,0.0,The Gravedancers
2.8,13558,-0.3521039781669727,0.0,H.H. Holmes: America's First Serial Killer
2.2,13559,1.4584287262776483,0.0,The Mangler
3.1,13560,1.7475417853192794,0.0,Max
2.9,13561,1.0010545850733044,0.0,Murder Party
3.85,13562,1.7011229840117004,0.0,My Man Godfrey
2.9,13563,0.0940275393908716,0.0,Puddle Cruiser
2.55,13564,2.696028293347851,0.0,Return to House on Haunted Hill
3.05,13567,1.828462753494062,0.0,Sleepaway Camp
2.4,13569,0.5446541327741212,0.0,Thr3e
3.15,13570,1.22813034696264,0.0,Tourist Trap
3.25,13571,0.414843658364242,0.0,True Colors
2.65,13572,1.681990361102512,-0.6853774432955846,Twisted
3.25,13573,2.311287516822158,0.0,The United States of Leland
2.55,13574,0.7827218528327399,0.0,Year of the Dog
3.35,13576,1.948115715005576,0.0,This Is It
2.05,13577,0.33777638584880443,0.0,Lower Learning
3.25,13579,1.7023306270681995,0.0,The Longshots
3.5,13580,1.8372288877244447,0.0,The Spy Who Came in from the Cold
3.4,13581,1.9394598189047343,0.0,Dead of Night
3.7,13584,-0.09614973212977297,0.0,Bill Bailey: Part Troll
4.4,13585,-1.7277373313933955,0.0,Bill Bailey: Tinselworm
3.75,13586,-0.3734128152580691,0.0,"Dylan Moran: Like, Totally..."
3.7,13587,0.5556175197892306,0.0,Eddie Izzard: Circle
4.05,13589,0.07035594208399246,0.0,Eddie Izzard: Dress to Kill
3.2,13590,2.115990419426914,0.0,Eddie Izzard: Glorious
3.65,13591,-0.8242267242812137,0.0,Eddie Izzard: Unrepeatable
3.25,13592,-0.9882970678592472,0.0,Eddie Izzard: Sexie
2.9,13595,1.9590125084574233,0.0,Airheads
2.7,13596,2.6471768483548015,0.6048761377971386,My Best Friend's Girl
3.55,13597,2.5656943106842003,-0.674920932351563,Labyrinth
3.1,13600,2.0870955498822985,-1.1242631311232023,City of Ember
3.05,13610,0.5284883159746261,0.0,Christmas Cottage
2.85,13611,0.3806292352565316,0.0,Heckler
3.25,13612,1.8236582500296954,0.0,Cheech & Chong's Next Movie
2.35,13613,1.8683318546004022,0.0,Day of the Dead
3.35,13614,1.442212867703549,1.0407735303241432,Katyn
3.7,13616,0.200123818679572,0.0,Children of Glory
3.2,13617,-0.023354608117717907,0.0,The Man Who Loved Yngve
2.3,13618,2.504862941747749,0.0,Who's Your Daddy?
3.0,13621,-0.009074044903871727,0.0,Switch
2.85,13626,1.071145506625539,0.0,Island of Lost Souls
2.7,13630,-1.401753236182436,0.0,United
2.75,13632,1.2151682013466,0.0,MacGyver: Trail to Doomsday
3.35,13633,1.198012275616337,0.0,Bad Boys
3.35,13634,0.574942868679193,0.0,One Way Passage
3.65,13635,1.542285631734482,0.0,Mesrine: Killer Instinct
3.5,13636,1.809629183900022,0.0,Bigger Stronger Faster*
3.15,13637,2.223529115009278,-0.33243796419981425,Sukiyaki Western Django
3.5,13639,0.461355718625001,0.0,The Letter for the King
3.25,13640,2.0642300564432903,0.0,Superman: Doomsday
3.05,13641,2.1833686930617286,0.0,The Air I Breathe
4.05,13643,0.8380091391935179,0.0,George Carlin: It's Bad for Ya!
2.8,13644,0.7009372589549907,0.0,All I Want For Christmas
3.2,13646,0.4529235923345303,0.9852836033611064,"Moscow, Belgium"
2.75,13647,1.2467339734312215,0.0,The Invincible Iron Man
3.15,13648,2.0988218984598204,0.0,Resident Evil: Degeneration
3.05,13649,1.876268189405191,0.0,High School Musical 2
3.35,13650,1.458072084637644,0.0,Delirious
3.8,13651,0.20258077918113407,0.0,Waiting for the Hearse
2.8,13652,1.5567286686948205,0.0,Ca$h
3.45,13653,1.1756140697150974,0.0,The Aura
2.85,13654,2.3417005121425696,0.0,101 Dalmatians II: Patch's London Adventure
3.0,13655,1.7647956919946737,0.0,Camp Rock
3.25,13665,2.702119381844568,2.612814782312735,Arthur
3.6,13666,1.6839856735807504,0.0,The Wolf Man
3.4,13667,2.196578702137064,0.0,Better Off Dead...
2.9,13668,1.7839646685496096,-0.436430402396085,Catch and Release
3.55,13669,2.148128049575588,0.0,Christmas in Connecticut
3.35,13671,1.2211723406363038,0.0,The Music Man
3.3,13672,1.897759730205199,-3.0758908212700593,JCVD
2.6,13673,2.0261618019312473,0.0,Christmas with the Kranks
3.35,13675,1.4598554158844164,0.0,Frosty the Snowman
3.15,13676,-0.8780175829026625,0.0,The Little Mermaid: Ariel's Beginning
3.45,13678,0.479284181391769,0.0,The Last Trapper
3.05,13679,1.3964892165299378,0.0,Kirikou and the Wild Beasts
3.0,13680,2.264641867505815,1.905362352599506,The Game Plan
3.55,13681,1.3117235511040175,0.0,Places in the Heart
3.15,13682,2.312165355380325,0.0,Pooh's Heffalump Movie
2.7,13683,1.830508115847256,0.0,Tarzan & Jane
3.4,13685,1.9322213115436344,-2.5256054376127977,Bottle Rocket
2.6,13687,2.044806229488428,0.0,I Want Candy
3.05,13688,1.777945325119684,0.0,CJ7
3.65,13689,2.3416472358834195,0.0,Peaceful Warrior
2.8,13690,2.200693664201295,0.0,Open Season 2
3.05,13691,2.142002522835997,0.0,Piglet's Big Movie
2.8,13692,0.40846327577502345,0.0,August
3.8,13696,2.2963362093253443,0.0,Angels with Dirty Faces
3.4,13697,1.4868148075171108,0.0,Grand Canyon
3.1,13698,1.924800616702059,0.0,Gung Ho
2.0,13699,0.5917969462971041,0.0,The Happy Elf
2.85,13700,2.146579493867202,-0.056556296753107756,Home on the Range
3.45,13701,2.077397704466776,0.0,Immortal Beloved
2.7,13702,2.036720740358086,-2.05876818246963,A Dirty Shame
3.05,13703,1.3934385306599189,16.33291529447604,Less Than Zero
3.05,13704,2.26500346780186,1.0311038060021789,License to Drive
3.15,13707,1.3921255764887799,0.0,The Vagabond
2.45,13710,1.6464718131781935,0.0,The Merry Widow
2.7,13713,1.0551019615956572,0.0,Jean-Philippe
3.35,13715,2.3117775129429154,-1.018664260032705,At Close Range
2.8,13721,1.9874987981922305,0.0,Half Past Dead 2
2.15,13722,1.098124503053381,0.0,Mercenary for Justice
2.75,13723,0.3126639115048293,0.0,Missionary Man
3.35,13726,0.9348985279967188,0.0,A Secret
2.95,13728,0.9759759949842566,0.0,Locked Out
2.6,13730,1.2392955456330481,0.0,Black Box
2.5,13732,0.9901287533087458,0.0,The Red Inn
2.05,13733,0.3640658636779004,0.0,Le Cactus
3.05,13734,0.36472505467509114,0.0,Frenchmen 2
2.95,13739,-0.06784103510524529,0.0,Quatre étoiles
2.55,13741,1.5305695815767557,0.0,2 Alone in Paris
2.95,13742,1.286743878926822,0.0,Satan
2.6,13746,0.6895165979635803,0.0,Thirty-Five Something
2.7,13748,1.2997569626937635,0.0,A Ticket to Space
3.35,13751,1.6197939035702662,0.8622792729380203,Akeelah and the Bee
3.45,13752,1.5599871301045343,0.0,Max Manus: Man of War
3.85,13754,1.9488526727259885,0.0,Tekkonkinkreet
2.75,13755,0.21020095609997946,0.0,A Town Without Christmas
3.15,13757,1.9127691455279774,0.0,Melody Time
3.15,13759,0.781831365958429,0.0,The Nutcracker Prince
2.45,13761,2.170640098517171,0.0,Pocahontas II: Journey to a New World
3.45,13762,0.4864212446323651,0.0,The Private Eyes
3.3,13763,2.218151626699132,2.251189117896415,Purple Rain
3.05,13764,2.458779283430511,-0.7458186452406842,Santa Claus: The Movie
3.25,13765,2.3038201300217485,0.0,Scrooge
2.9,13766,1.8590161677719406,-0.6184789923406778,SpaceCamp
2.5,13767,1.9212555643133025,1.9518463283610679,The Santa Clause 3: The Escape Clause
3.2,13768,1.7836419444259526,0.24467404446716945,Tuck Everlasting
3.25,13770,-0.4662251765970857,0.0,Backroads
3.25,13771,1.319103793079335,0.0,Venus
3.45,13774,-0.7643038198764274,0.0,The Last Joint Venture
1.95,13775,0.6063352382273568,0.0,Macbeth
3.45,13776,1.6247386567386366,0.0,Diner
3.45,13777,0.27228336863356817,0.0,He Died with a Felafel in His Hand
2.55,13778,1.9398347310211301,0.0,Dickie Roberts: Former Child Star
3.6,13783,1.842658044057423,0.0,Breaker Morant
3.25,13784,0.12724920091546352,0.0,Black Friday
3.35,13785,1.833676543929079,0.0,Best in Show
2.65,13787,1.155875659962795,0.0,Holy Smoke!
2.4,13788,1.9612989882796925,1.5648856618599707,The Unborn
3.25,13791,1.8539060695023653,0.0,How to Kill Your Neighbor's Dog
2.5,13792,-2.2484094565482757,0.0,Last Train to Freo
3.55,13793,1.3703359503459638,0.0,Flashbacks of a Fool
2.95,13794,0.5002278653768377,0.0,Africa: The Serengeti
2.65,13795,0.21996650985838834,0.0,Alaska: Spirit of the Wild
2.8,13797,2.080562288408532,0.0,Feast II: Sloppy Seconds
3.15,13798,-0.6452945986405609,0.0,Thunderclump
3.05,13802,0.9381367601997703,0.0,Colour Me Kubrick
2.45,13803,1.4051163606990154,0.0,Amusement
3.25,13804,0.4047328400653515,1.452203996079095,Fast & Furious
1.55,13805,2.453943191478871,-0.5720428044440892,Disaster Movie
3.5,13807,2.1176666873048005,0.0,Exiled
3.15,13808,0.40334553005550305,0.0,Strictly Sexual
3.45,13809,1.9829289893152489,0.3576361762513372,RockNRolla
2.95,13811,2.283086627435994,1.1342777277792815,Knowing
2.8,13812,1.8148436344887333,1.2251328187787263,Quarantine
3.35,13813,2.6384064749981935,0.4691286176284541,Defiance
3.8,13815,1.3788202494039912,0.0,Fresh
2.55,13816,0.558290910673007,0.0,Idlewild
2.9,13817,1.2430600470339723,0.0,Head On
2.95,13818,2.777028290257681,0.0,Heartburn
2.85,13819,1.3008034639783344,0.0,Laurel Canyon
3.35,13820,1.849644498648582,0.42744401482693967,Repo Man
3.4,13821,0.21436432644865297,0.0,The Boys
3.8,13823,2.649527327398373,0.0,The Power of One
2.5,13824,1.4243478067429591,0.0,Superstar
3.0,13825,2.432502036359747,-2.860663601610582,The Lazarus Project
2.35,13827,0.7046636111711225,-4.458231162038727,"Surfer, Dude"
3.7,13830,0.7001401724969079,0.0,Shottas
3.05,13834,0.2910033010611351,0.0,Missing in America
3.6,13835,-0.6045741901901059,0.0,Real Time
2.7,13836,2.101221012751775,0.7542797956788724,Race to Witch Mountain
3.55,13841,1.7272125925000203,0.0,Rad
2.15,13842,0.11377322933980409,0.0,Broken Bridges
1.65,13847,-0.02418409190893277,0.0,Alibi
3.05,13848,1.602380869982447,0.0,Stuck
3.15,13849,2.247029464595234,0.0,The Cottage
3.45,13850,1.3976385221205458,0.0,Song of the South
3.35,13851,2.3203143959674177,0.0,Batman: Gotham Knight
3.7,13852,1.4673085198589306,0.0911952586021376,The Castle
2.35,13853,2.3749753335483477,0.0,The Clan of the Cave Bear
3.85,13855,1.9547740342116007,0.0,The Chaser
3.3,13856,0.6948003133826093,-4.933396513755453,Special
3.35,13861,0.20439203540685258,0.0,Road to Singapore
3.5,13885,2.306417838631686,1.1118575154181303,Sweeney Todd: The Demon Barber of Fleet Street
2.6,13888,2.18934841945383,-1.3654747822885507,Return to the Blue Lagoon
3.7,13889,0.6992425658967804,0.0,Madadayo
3.4,13891,0.7998620786277062,-2.9749170871734054,Citizen Ruth
2.9,13892,-0.17894725615500526,0.0,Scarfies
3.9,13894,1.0348787767569807,0.0,Sharkwater
3.3,13898,0.48801236907572987,0.0,The Circle
3.4,13899,0.1377529692175273,0.0,Dead or Alive 2: Birds
2.85,13903,1.9068094401298081,0.0,The Wizard of Gore
3.75,13905,1.743187731201896,0.0,Farscape: The Peacekeeper Wars
2.95,13907,0.3092529883449212,0.0,Kurt & Courtney
1.85,13908,1.5388195061954049,0.0,The Master of Disguise
3.55,13909,2.043177762485178,1.2163953243244932,She Wore a Yellow Ribbon
2.75,13910,1.509125080204567,-0.8698450996874605,Death Defying Acts
3.55,13911,0.9216197076272024,0.0,Monkey Business
3.3,13912,1.6432845959378846,0.0,Horse Feathers
3.6,13913,1.5582890286714652,0.0,Animal Crackers
3.55,13914,-0.13387659505716987,0.0,Heavyweights
3.0,13915,-0.6793192288902324,0.0,Waydowntown
2.8,13916,1.207990024481166,0.0,Shooting Gallery
3.35,13919,1.49648464464912,0.0,The Chumscrubber
3.4,13920,1.7606935485204733,0.4908298784487262,Radio
3.4,13922,2.7072433423458797,-2.0629284365811054,The Great Raid
3.05,13923,0.5119190257840792,0.0,A Bright Shining Lie
2.7,13924,1.2432642842059627,0.0,The Adventures of André and Wally B.
3.55,13925,1.9685627728751265,0.0,Luxo Jr.
3.15,13926,1.3627984821580903,0.0,Red's Dream
3.15,13927,1.8013843345818188,0.0,Tin Toy
3.55,13928,1.7064566318530277,0.0,Knick Knack
3.9,13929,1.5621049759924148,0.0,Geri's Game
3.75,13930,2.4167525335903224,0.0,For the Birds
3.45,13931,1.9192943561958609,0.0,Mike's New Car
3.7,13932,1.7206865788580494,0.0,Jack-Jack Attack
3.6,13933,1.4840354475115431,0.0,One Man Band
3.1,13934,1.9616742402746685,0.0,Mater and the Ghostlight
3.1,13935,1.3670447708705282,0.0,When Trumpets Fade
3.15,13936,2.1347991405810007,0.0,Oklahoma!
2.95,13937,2.176676118643604,1.1305968680147385,Raising Cain
3.2,13938,1.921412371054879,0.9460158892099623,The Last Dragon
3.5,13939,2.562485632674841,1.992430164690206,Death Wish
2.6,13942,1.123653458391564,0.0,The Alphabet Killer
2.6,13943,0.3263050108194645,0.0,Suburban Mayhem
2.85,13944,1.8365314124196608,-2.5257286443082556,Passengers
2.8,13945,1.259493694822734,2.2799156979430606,The Sword and the Sorcerer
2.35,13946,0.26210576952208964,0.0,The Rage
2.05,13948,0.7660067666611022,-1.0498221244986778,An American Carol
3.55,13949,1.939581738266442,0.0,Persuasion
2.95,13950,1.3633017963789233,0.5989515258702744,All About the Benjamins
2.55,13954,2.090811161894893,0.0,Alien Raiders
2.15,13955,2.550887957732946,0.0,Beethoven's Big Break
2.2,13956,1.5537526717650327,0.0,Fly Me to the Moon
3.15,13957,2.3340885081041605,0.0,Closing the Ring
4.05,13958,1.6820973073347911,0.0,The King of Kong
3.0,13960,0.9488810509266243,0.056879405476290244,ATL
2.55,13962,2.56189438809862,0.0,Blank Check
3.95,13963,1.088513803507301,0.0,The Last Waltz
3.2,13964,1.0825513325814067,0.0,The Machine Girl
3.0,13965,-0.4272767621477822,0.0,Return to Snowy River
2.8,13966,0.7945582574415869,0.0,Maybe Baby
3.15,13967,2.1516856887043914,0.15638364205329117,Miss Potter
2.7,13968,2.1142989030904906,0.0,Jump In!
2.7,13969,2.0428313681010817,0.0,First Daughter
3.2,13971,2.343808510933138,0.09405193399951876,Wild Child
2.3,13972,1.8906435580349483,1.1395851918010873,The Women
3.0,13973,2.0267717740717455,0.2442882841196922,Choke
3.0,13975,1.8970882343818394,0.0,In the Electric Mist
3.9,13976,-0.24027826565719157,0.0,Dylan Moran: Monster
3.0,13979,-1.2781541125020113,0.0,Day Night Day Night
3.8,13980,1.7313595721591226,0.0,Sword of the Stranger
3.3,13981,1.7732383404617675,0.0,Appleseed: Ex Machina
2.7,13982,1.734607114193281,0.0,8 Heads in a Duffel Bag
2.95,13984,0.2689907224581897,0.0,Fubar
3.3,13986,0.7710064292979342,2.1355310083308794,Dil To Pagal Hai
2.45,13988,0.985126257649586,0.0,The Art of War II: Betrayal
3.55,13989,1.7887701723956277,0.0,24: Redemption
3.1,13990,1.722469767977222,-0.7270573529624402,The Wackness
2.4,13991,2.338114385846637,-0.11648951547159567,College
2.75,13993,1.3950826309029423,0.0,Turn the River
3.0,13994,0.8611754059785153,0.0,Romance & Cigarettes
2.25,13995,2.418424552239954,0.0,Captain America
3.3,13996,1.2042786575480702,-0.21304768649716732,Bottle Shock
3.0,13997,2.1931091204488196,0.0,Black Sheep
2.95,13998,2.2380283316901237,0.0,Margot at the Wedding
2.5,14000,1.8579801684603714,0.0,Anamorph
3.1,14001,2.376172115191185,0.10514380717823975,Dead Silence
4.0,14002,2.2950918889308545,0.0,Baraka
3.5,14003,2.2529131151411845,0.0,Fullmetal Alchemist the Movie: Conqueror of Shamballa
3.15,14005,1.2403245019410938,0.0,Terror Firmer
2.6,14008,1.4798732704126318,0.0,Cadet Kelly
3.3,14011,1.9504311994024215,0.40186396510243055,Justice League: The New Frontier
3.05,14012,1.3715841952036023,0.3364722366212129,Flicka
2.95,14013,2.313273171446499,0.0,BASEketball
3.25,14014,0.3808034950373028,0.0,The Hammer
3.5,14016,0.723373235866797,0.0,Mad Detective
3.3,14019,1.2875952202686531,0.0,Ex Drummer
2.8,14021,0.8446886020887199,0.0,One Missed Call 2
3.2,14022,1.5085442942074332,0.0,Slacker
3.0,14024,1.47864653396848,-0.00887163685278896,Raise Your Voice
2.1,14025,0.09917995528270063,0.0,Lake Dead
2.5,14028,1.1464181590555045,0.0,Behind Enemy Lines III: Colombia
3.25,14029,2.440406109512402,0.0,Demons
3.3,14030,2.12912642451674,0.3247399616076953,"Hello, Dolly!"
2.2,14033,1.123737653136334,0.0,Soul Survivors
2.55,14034,1.9079657068359792,0.0,What's the Worst That Could Happen?
2.95,14035,1.889046935337,0.0,Meatballs
3.05,14040,1.7061126153985684,0.0,American Flyers
3.1,14041,0.27857901506105887,0.0,Civic Duty
2.9,14043,1.6433190105672761,0.0,Nancy Drew
3.55,14044,2.0021331652297807,0.7766538816746439,Assembly
3.45,14047,2.167389230192992,0.7006570441447391,The Great Debaters
3.75,14048,2.123341314976096,0.0,Man on Wire
3.3,14050,1.2243676091915399,0.0,Recount
3.3,14052,1.7545353349174044,0.0,Revenge of the Nerds
2.1,14053,0.1467090595266387,0.0,Slap Shot 3: The Junior League
3.15,14054,1.6254952997724357,0.0,Snow Angels
3.35,14055,1.6370561923026958,0.965080896043587,Starter for 10
2.75,14057,2.320879524711299,0.0,Trust the Man
2.45,14059,1.7435578818133373,0.0,Snow Buddies
3.05,14061,1.8211682602184744,0.0,The Edge of Love
2.6,14062,2.2808558128937313,0.0,.45
2.85,14063,0.6122955207728603,0.0,Adrift in Manhattan
3.35,14064,0.3166287942063933,-1.8971199848858813,Ten Canoes
3.0,14066,0.09062650121318135,0.0,"Romulus, My Father"
3.5,14067,-2.0710924921936416,0.0,Thunderstruck
3.9,14069,2.520125616624456,0.0,The Girl Who Leapt Through Time
3.45,14070,1.4443462645679794,2.1224589267635268,Ghajini
3.2,14071,0.9293877897529739,0.6931471805599453,Dostana
3.35,14072,1.3866070622238038,0.0,Rab Ne Bana Di Jodi
3.8,14073,2.5045040272637067,0.43948337747042143,Jodhaa Akbar
2.0,14074,-1.404283194335523,0.0,Wolf
2.6,14075,0.5184234867648841,0.0,The Fifth Commandment
3.1,14076,0.3239947151101002,0.0,Shoot on Sight
2.4,14078,-1.2460803470315054,0.0,Morgan Pålsson - Världsreporter
3.15,14086,0.14783793919904453,0.0,Agatha and the Storm
3.8,14087,0.8272234247259053,0.0,Barefoot Gen
2.6,14088,0.8226765131145418,0.0,Barefoot Gen 2
3.65,14089,-1.1528330217207161,0.0,Christmas on Mars
2.9,14091,-2.219982587477262,0.0,Code Rush
3.7,14092,2.177034001464388,0.0,Ghost in the Shell 2.0
3.0,14096,-1.8574186180343293,0.0,The Magician
3.4,14097,2.2603791203844392,0.9267620317414504,9th Company
2.8,14098,1.6724831316511497,0.0,100 Feet
1.7,14103,-0.28577722116681753,0.0,Allan Quatermain and the Temple of Skulls
2.2,14105,-0.12380400034025404,0.0,Already Dead
3.45,14108,0.3815118388028428,0.0,The Weather Underground
3.0,14111,0.8084351060161752,0.0,Battle For Haditha
3.05,14112,2.0714821999916926,-1.2222017562133256,Auto Focus
2.45,14113,2.4821899629337003,-1.029124499673035,Zoom
2.4,14114,1.3102811906124272,0.0,You Got Served
3.4,14117,1.7204483770283885,0.0,Calamity Jane
3.3,14118,0.7333606699785181,0.0,Dedication
3.05,14120,-0.1263174756063277,0.0,End of the Spear
2.55,14123,2.200956604650895,0.0,Bratz
2.2,14125,2.161919397356906,-1.8674469687215356,Captivity
2.25,14126,1.959399190065184,0.0,Catacombs
2.15,14127,0.660383774054707,0.0,Cherry Crush
2.75,14128,2.0797804842323186,0.0,Cinderella II: Dreams Come True
3.55,14134,1.0541249042507042,0.0,Main Hoon Na
3.55,14135,2.353392649430016,0.0,Bad Boy Bubby
3.0,14136,2.3117139974600045,0.0,The Love Bug
2.65,14137,0.419373272960891,0.0,Beer League
2.95,14138,2.0707063759643636,0.0,Black Water
3.5,14139,2.1545469269659474,-1.5475507395545005,Timecrimes
2.95,14140,1.548645113976767,0.0,Herbie Goes To Monte Carlo
2.7,14141,1.117041424136477,0.0,Balls Out: The Gary Houseman Story
2.7,14142,1.4732096293245522,0.0,Columbus Day
2.15,14143,-0.3189182139739965,0.0,The Devil's Ground
2.2,14144,1.6890275328637274,1.1095191476009671,Daddy Day Camp
2.3,14145,1.0612329724357552,0.0,Dark Floors
2.45,14147,0.9063878598947969,0.0,DeVour
2.85,14148,2.454034212605763,0.0,The Flock
2.55,14154,2.5360686813943025,0.0,War Games: The Dead Code
2.15,14157,-0.7402597526741381,0.0,Impulse
2.9,14158,2.1501055992903666,0.0,Jackass 2.5
3.0,14159,1.6288067201539775,0.0,Aaja Nachle
3.9,14160,2.961704024197325,1.4352193216460625,Up
2.8,14161,2.8153265603591233,1.3476231704514678,2012
3.4,14163,1.5773945642629015,0.0,Chak De! India
1.45,14164,2.1833853668053482,0.0,Dragonball Evolution
2.95,14166,2.2905844727332765,0.0,Pretty Persuasion
2.85,14167,0.7396041487528444,-4.891911524598152,Standing Still
3.55,14168,2.7682712277595845,0.0,3:10 to Yuma
3.5,14169,0.3764488453321312,0.0,Arizona Colt
3.0,14170,2.425111439123355,0.0,Funny Farm
2.75,14171,1.4032689737416508,0.0,Home of the Brave
2.65,14172,2.289169910469027,0.0,Wake of Death
3.1,14173,1.3555809976289401,0.0,Princess
2.6,14174,2.231941681543694,0.0,Lie with Me
2.6,14175,2.471215603675294,-0.5860569959280439,Valiant
2.7,14177,1.916326699367166,0.37435551734879235,Beauty Shop
2.0,14180,1.350760702419769,0.0,Submerged
3.25,14181,2.142231464597735,0.10159302371815367,Boiler Room
2.75,14190,0.09115063177569077,0.0,The Black Lapp
2.9,14191,2.423972292508489,0.6508853044214039,Aquamarine
1.95,14193,-0.14117769407882483,0.0,Tashan
2.95,14194,1.3386601535750868,1.4393271791585103,Dhoom 2
3.1,14195,1.946050567767573,0.0,Cecil B. Demented
2.45,14196,0.7232063430373192,0.0,Garden Party
3.05,14197,1.8434778815734936,0.0,My Sassy Girl
3.25,14198,1.075517648639238,0.0,Criminal
2.2,14199,1.8683905176509716,0.3282379419639171,The Adventures of Sharkboy and Lavagirl
3.25,14201,0.29050608118288257,0.0,The U.S. vs. John Lennon
3.55,14202,2.430994402619729,0.0,The Painted Veil
3.0,14204,-0.1723981569964934,0.0,Ping Pong Playa
2.35,14205,0.49017934869908586,0.0,Holding Trevor
3.0,14207,1.9447883772473777,0.0,The Librarian: Quest for the Spear
2.9,14208,2.5252493294552423,0.0,The Librarian: Return to King Solomon's Mines
2.25,14210,-0.24507479250233785,0.0,Nightmare City 2035
2.3,14212,2.1334338654085188,0.0,Pulse 2: Afterlife
3.05,14215,1.3809679509493524,0.0,Restraint
2.9,14217,1.5461928477542766,0.0,Reincarnation
2.25,14219,2.309555344253332,0.0,Skinwalkers
2.35,14220,1.614357988982863,0.0,Strange Wilderness
2.85,14223,1.7824127578266713,0.0,Wind Chill
3.35,14224,-0.5779131686838241,0.0,E=mc²
3.65,14226,0.632986794719313,-0.6925273726805395,Riding Alone for Thousands of Miles
