id,count,avg,popularity,profit,ratio,title,is_duplicated
88318,1,2.4,1.2735575406263482,0.0,0.0,Secrets of Eden,False
89708,1,4.0,2.2503626302211157,0.0,0.0,Samsara,False
90125,1,3.75,1.762216851855535,0.0,1.2998046875,Marley,False
90125,1,3.75,1.762216851855535,0.0,0.35009765625,Marley,True
90125,1,3.75,1.762216851855535,0.0,0.7998046875,Marley,True
94047,1,3.8,1.7478354461661054,0.0,0.0,My Way,False
97630,1,3.35,2.2668856847630536,1.2001207647385057,0.0,Zero Dark Thirty,False
97690,1,3.45,1.420661970840314,0.0,0.0,We Are Legion: The Story of the Hacktivists,False
97795,1,2.5,1.9709225711283576,0.0,0.0,Emergo,False
98339,1,2.6,2.444195760206474,-8.468006280564357,0.0,The Samaritan,False
99223,1,2.45,0.8159513668917057,0.0,0.0,FDR: American Badass!,False
28296,1,2.95,1.60986502121016,0.0,0.0,Queen Bee,False
102001,1,3.65,1.1037079503704343,0.0,1.2998046875,Like Someone in Love,False
102001,1,3.65,1.1037079503704343,0.0,0.7998046875,Like Someone in Love,True
102001,1,3.65,1.1037079503704343,0.0,0.35009765625,Like Someone in Love,True
102784,1,3.55,0.8395172411493488,-0.21045193172372667,0.0,Two Rabbits,False
103328,1,3.5,1.99366712661,0.0,1.150390625,Holy Motors,False
103332,1,3.5,2.040286776351949,0.0,1.2998046875,Ruby Sparks,False
103689,1,2.9,0.9726574546316265,0.0,0.0,Post Tenebras Lux,False
167581,1,3.65,1.7899494988861968,0.0,0.0,Free Fall,False
168138,1,2.8,1.7853427594423816,0.0,0.0,The Last Days,False
169758,1,2.2,1.2256237224797335,0.0,0.0,The Stranger Within,False
172226,1,2.75,1.7198271030853307,0.0,0.0,In Secret,False
214210,1,3.2,0.9439004514214738,0.0,0.0,Eastern Boys,False
222911,1,2.1,1.1192096980805075,0.0,0.0,The Monkey's Paw,False
225728,1,3.2,2.5252057876425287,-0.17421799948470387,0.0,Macbeth,False
227262,1,3.0,1.56281013861255,0.0,0.0,Frau Ella,False
228970,1,3.5,2.416730765904344,1.2527923204455476,0.0,Wild,False
229138,1,2.15,1.2949865859973309,0.0,0.0,Djinn,False
230266,1,2.9,1.3328176321413876,-0.0953101798043249,0.0,Miss Julie,False
234200,1,3.85,2.209577629901394,0.0,0.0,Pride,False
241239,1,3.25,2.844194477171745,-0.5102366305898647,0.0,A Most Violent Year,False
241254,1,2.3,2.786213297258412,2.6953281362445707,0.0,The Prince,False
242022,1,3.05,1.8495093747689588,0.0,0.0,The Inbetweeners 2,False
243684,1,3.2,1.914822614612202,0.0,0.0,"Men, Women & Children",False
245685,1,2.45,1.0903038691405076,0.0,0.0,Postman Pat: The Movie,False
245916,1,3.3,2.6044694340851264,-0.7130046413594541,0.0,Kill the Messenger,False
246127,1,2.65,1.7445111408187417,0.0,0.0,Every Thing Will Be Fine,False
247218,1,3.0,1.4827311787566757,0.0,0.0,Un boss in salotto,False
248574,1,2.75,2.398792234044695,0.0,0.0,Barely Lethal,False
248611,1,3.0,2.34898153735796,0.0,0.0,Mea Culpa,False
249397,1,3.3,2.26115426734039,0.0,0.0,Nymphomaniac: Vol. II,False
250124,1,3.4,2.707160071721239,-0.3031328229154785,0.0,The Diary of a Teenage Girl,False
250657,1,3.7,1.8137172887679758,0.0,0.0,Fed Up,False
214075,1,3.25,1.2096180399565355,0.0,0.0,Words and Pictures,False
213927,1,2.6,0.9686641826826587,0.0,0.0,Born to Race: Fast Track,False
213681,1,2.8,2.2443825106704653,0.15529288440603525,0.0,Masterminds,False
191824,1,2.3,1.8901384203817504,0.0,0.0,Rushlights,False
172391,1,2.9,1.6524336067562324,0.307020437583193,0.0,Khumba,False
172897,1,2.5,1.5827016630398345,0.0,0.0,Some Girl(s),False
178682,1,3.2,1.8385749866525385,0.0,0.0,The Wizards Return: Alex vs. Alex,False
179053,1,2.4,0.8137019270301167,0.0,0.0,App,False
179144,1,3.65,2.1012194227595287,-0.3929129668811721,0.0,The Great Beauty,False
183662,1,2.9,1.8934599451043912,0.0,0.0,Crush,False
184314,1,3.15,2.4708941821172568,0.0,0.0,Young & Beautiful,False
187541,1,3.15,0.9660628899202128,0.0,0.0,Call Me Crazy: A Five Film,False
191720,1,4.05,1.822033226184544,0.0,0.0,Jodorowsky's Dune,False
192040,1,4.4,1.5043300315280943,0.0,0.0,Planet Earth,False
212756,1,2.3,1.0876221173682066,0.0,0.0,Stay,False
192102,1,3.0,2.8826262274610386,0.6304735670197567,0.199951171875,3 Days to Kill,False
193687,1,2.8,1.6688156395532836,0.0,0.0,Z for Zachariah,False
198184,1,3.3,3.4080526637631245,0.7564050478266238,0.0,Chappie,False
201085,1,3.2,2.6021476126235297,0.3058767499352645,0.0,Crimson Peak,False
204349,1,2.5,1.976855368417114,0.0,0.0,Contracted,False
206487,1,3.65,2.353677747254712,-0.6061358035703156,0.0,Predestination,False
207774,1,2.55,1.5555201244425605,0.0,0.0,The Borderlands,False
209112,1,2.85,3.4479498839063054,1.2507726393895389,0.0,Batman v Superman: Dawn of Justice,False
209406,1,3.0,1.7486503125342114,0.0,0.0,The Right Kind of Wrong,False
28324,1,2.4,1.6070719156699027,0.0,0.0,Emmanuelle and the Last Cannibals,False
26280,1,3.85,1.896425143539536,0.0,0.0,I Killed My Mother,False
28170,1,3.0,0.8820048304835152,0.0,0.0,The Gore Gore Girls,False
9793,1,2.6,1.7154743595987467,0.0,0.0,The Hills Have Eyes 2,False
9812,1,3.5,1.4612455134115945,0.0,0.0,Thursday,False
9825,1,2.75,2.62373395262512,0.7449383750487399,0.0,Lake Placid,False
9842,1,2.8,2.37263033054953,-0.11610868191926026,0.0,School for Scoundrels,False
9867,1,3.25,1.5162406787859926,0.0,0.0,The Go-Getter,False
9927,1,2.8,2.26233678804912,0.0,0.0,The Ringer,False
9964,1,3.2,2.0027763217842898,0.0,0.0,Bad Taste,False
9967,1,3.1,2.301291456607194,0.0,0.0,Uncommon Valor,False
9982,1,2.8,2.9223337650560177,0.7401346573723805,0.0,Chicken Little,False
10029,1,3.1,2.344906091446316,-1.108823041428119,0.0,Very Bad Things,False
10035,1,2.8,1.6363791169968211,0.0,0.0,100 Girls,False
10056,1,3.1,1.809441221607193,0.0,0.0,Killer's Kiss,False
10110,1,3.65,2.324435230552864,-0.4535142269195443,0.0,Empire of the Sun,False
10116,1,3.2,1.4860473841366817,0.0,0.0,Shinobi: Heart Under Blade,False
10141,1,3.5,1.915191703258444,0.0,0.0,Dirty Rotten Scoundrels,False
10200,1,2.6,2.2262786135856407,1.0694145661044514,0.0,The Day the Earth Stood Still,False
10220,1,3.45,2.1728697243653117,0.6471860484031224,0.0,Rounders,False
10236,1,3.55,2.593611267697816,0.0,0.0,The Way We Were,False
10312,1,3.5,2.5274719239130023,1.3976936516248175,0.0,Patch Adams,False
10322,1,3.85,2.5112755801495563,0.0,0.0,Being There,False
10354,1,3.15,2.4510607000147804,0.0,0.0,True Crime,False
10410,1,3.05,1.6149272185874677,0.0,0.0,Hoffa,False
9801,1,3.05,2.052605915725748,-0.218080888246756,0.0,Bridget Jones: The Edge of Reason,False
9767,1,2.8,1.8448566938879032,1.3717647288484909,0.0,The Break-Up,False
10448,1,3.1,1.9713475713141024,-4.182946294064973,0.0,Rapa Nui,False
9739,1,3.2,2.453253946865715,1.0262036150284013,0.0,Demolition Man,False
9092,1,3.0,1.522608191671252,0.0,0.7998046875,Snow White: A Tale of Terror,False
9092,1,3.0,1.522608191671252,0.0,0.35009765625,Snow White: A Tale of Terror,True
9272,1,3.1,2.063540030126989,0.9612973440680264,0.0,The Good Son,False
9290,1,2.35,1.8931699437351663,0.6231070029873045,0.0,Crocodile Dundee in Los Angeles,False
9294,1,3.1,1.718470238736964,1.5583839446688068,0.0,Phenomenon,False
9299,1,3.6,1.9616305056314447,0.0,0.0,Thesis,False
9316,1,3.5,2.066756424705711,0.0,0.0,Ong-Bak: The Thai Warrior,False
9325,1,3.55,3.1287518852409884,3.9408223543094345,0.0,The Jungle Book,False
9396,1,2.75,2.191493184236172,0.0,0.0,Crocodile Dundee II,False
9445,1,3.1,2.731292266222136,0.0,0.0,Apt Pupil,False
9502,1,3.45,2.8271681083838653,1.5809506847744592,0.0,Kung Fu Panda,False
9503,1,3.25,1.9864990192613496,0.0,1.0,Pope Joan,False
9548,1,3.1,1.344156136164952,-0.8751395344042805,0.0,The Adventures of Ford Fairlane,False
9557,1,2.35,1.8741557128541224,-0.8455555124905806,0.0,Boat Trip,False
9568,1,2.55,1.1120114509378711,0.0,0.0,The Dentist,False
9594,1,2.65,1.887168280531769,0.6965652323596405,0.0,Double Impact,False
9618,1,3.05,2.0158706855367745,0.1422665344894418,0.0,Tango & Cash,False
9636,1,3.0,2.0196117835630343,0.0,0.0,Control,False
9651,1,2.35,2.4792804356189917,-0.8953376461609361,0.0,Supergirl,False
9676,1,2.85,1.8728127430306685,-0.017935850009646825,0.0,The Black Dahlia,False
9715,1,2.9,1.8786677853515408,0.0,0.0,Hope Floats,False
10440,1,3.55,2.190468920296435,-0.17916317196870032,0.0,Manhattan Murder Mystery,False
10466,1,3.1,1.953717308010538,1.7047417467637471,0.0,The Money Pit,False
27902,1,2.4,1.8883368760639625,0.0,0.0,Love Wrecked,False
11209,1,3.25,1.5556488746894217,-0.4180438903150245,0.0,The Alamo,False
11228,1,2.9,2.484556505161191,0.6882129585336473,0.7998046875,Daylight,False
11228,1,2.9,2.484556505161191,0.6882129585336473,0.35009765625,Daylight,True
11228,1,2.9,2.484556505161191,0.6882129585336473,1.2998046875,Daylight,True
11240,1,3.3,1.0271173610763191,1.0475413277837682,0.0,My Beautiful Laundrette,False
11243,1,2.7,1.0472038999381612,0.0,0.0,The Care Bears Movie,False
11282,1,3.3,2.121555301511912,0.9781969582283312,1.5,Harold & Kumar Go to White Castle,False
11330,1,3.55,1.4367253213041542,0.0,0.0,Pusher III: I'm the Angel of Death,False
11361,1,2.65,1.884855836720844,0.8452031537345648,0.300048828125,Halloween 5: The Revenge of Michael Myers,False
11371,1,3.35,2.6907000200997406,0.04415596946775315,0.0,The Score,False
11422,1,3.15,2.3829253256334093,0.0,0.0,Midway,False
11465,1,3.0,1.2816338781597685,0.0,0.7998046875,Great Balls of Fire!,False
11465,1,3.0,1.2816338781597685,0.0,0.35009765625,Great Balls of Fire!,True
11465,1,3.0,1.2816338781597685,0.0,1.2998046875,Great Balls of Fire!,True
11548,1,3.15,2.4416662819700496,0.0,0.0,Batteries not Included,False
11583,1,3.3,1.6852514435805526,0.0,-0.60009765625,The First Great Train Robbery,False
11620,1,3.5,2.471566818563117,1.2909841813155658,0.0,Quo Vadis,False
11659,1,4.0,1.7984041775096238,0.0,0.0,The Best of Youth,False
11675,1,2.85,2.1539769581804906,1.1748784261052119,0.0,Halloween: H20,False
11824,1,3.0,2.392431007217922,0.0,0.0,Teen Wolf,False
11842,1,3.45,1.7334617006876214,0.0,0.0,Red Sun,False
11878,1,4.0,2.333471945025789,0.0,0.0,Yojimbo,False
11217,1,2.55,1.883446426414925,-0.5302973058305851,0.0,Club Dread,False
11198,1,3.15,2.0902643878204152,0.0,0.0,City Hunter,False
10514,1,3.5,2.4052547615679245,0.6440024266079094,0.0,The Andromeda Strain,False
11194,1,3.8,2.0273613588293804,0.0,0.0,Touching the Void,False
10525,1,3.05,2.787276883610065,0.0,0.0,Forget Paris,False
10549,1,3.65,2.301993718166417,0.0,0.0,Hamlet,False
10652,1,3.25,2.51556622136515,0.0,0.0,Hamburger Hill,False
10692,1,3.4,2.309825617020965,0.0,0.60009765625,Henry: Portrait of a Serial Killer,False
10744,1,3.35,2.36972426076673,0.0,0.0,The Cooler,False
10759,1,2.45,1.2014594484916263,0.0,0.0,The Comebacks,False
10779,1,3.35,2.492458065940834,-0.02159088126964712,0.0,The Frighteners,False
10805,1,2.35,1.5811766999587034,1.0816922209839746,0.0,Staying Alive,False
10808,1,2.45,2.0677083512265657,0.9225814409509412,0.300048828125,Dr. Dolittle 2,False
10836,1,3.2,1.7916969672748486,0.0,0.0,Dagon,False
10849,1,3.65,1.8137976676673024,-0.34424461679839946,0.0,The Purple Rose of Cairo,False
10868,1,3.4,2.5671716555576984,0.0,0.0,The Accused,False
10873,1,3.3,2.540929089950395,0.03428269986281498,0.0,Shadow of the Vampire,False
10874,1,3.25,1.9318725093814648,0.0,0.0,Muppet Treasure Island,False
10949,1,3.75,1.8019828651058063,0.0,0.0,Oliver Twist,False
10957,1,3.25,2.283064295979981,-0.16069978514466496,0.0,The Black Cauldron,False
11001,1,3.05,1.829283872666308,0.5942486472320638,0.0,Blue Streak,False
11006,1,3.4,2.0391038048878785,0.0,0.0,Smokey and the Bandit,False
11017,1,3.1,1.8928281882882096,0.9741344175283976,0.0,Billy Madison,False
11074,1,2.7,2.5945766413014044,0.0,0.0,Striking Distance,False
11086,1,3.3,2.0873705240532647,-0.6572021792614166,0.0,The Majestic,False
9092,1,3.0,1.522608191671252,0.0,1.2998046875,Snow White: A Tale of Terror,True
9060,1,3.2,1.2185435337879138,0.0,0.0,Dumplings,False
8983,1,3.15,0.7999667812353236,0.0,0.0,Felidae,False
1050,1,3.4,1.472319293399545,0.0,0.0,Shower,False
1413,1,3.3,1.8744104646673845,0.0,1.849609375,M. Butterfly,False
1413,1,3.3,1.8744104646673845,0.0,0.300048828125,M. Butterfly,True
1439,1,3.2,2.870744848494025,0.0,0.0,Anna and the King,False
1537,1,2.95,2.056508068396218,0.7465380047042004,0.0,Changing Lanes,False
1544,1,3.5,1.793253519245953,0.0,0.0,Imagine Me & You,False
1598,1,3.5,2.332409393968265,1.6503056201952035,0.0,Cape Fear,False
1621,1,3.55,2.65921367585812,0.8004762007904438,0.0,Trading Places,False
1622,1,3.45,1.0128060034454451,0.0,0.0,Lemming,False
1770,1,3.4,1.9063075001167025,-0.5048908882461762,0.0,Michael Collins,False
1781,1,3.35,1.8998549913436265,3.8339101011523113,0.0,An Inconvenient Truth,False
1832,1,3.4,2.146993642421568,1.120141855318321,0.0,Dogma,False
1893,1,3.2,2.750412832232183,2.084123561724031,0.0,Star Wars: Episode I - The Phantom Menace,False
1996,1,2.75,2.570805178625092,0.4992135459020491,0.0,Lara Croft Tomb Raider: The Cradle of Life,False
2039,1,3.35,2.5554653724676166,0.0,0.0,Moonstruck,False
2089,1,2.25,1.6498815313793451,0.0,0.0,Cutaway,False
2363,1,3.3,0.9577566150536084,0.0,0.0,Les Cousins,False
2454,1,3.15,2.5249996586627743,0.6233239954103718,0.0,The Chronicles of Narnia: Prince Caspian,False
2588,1,3.45,1.5046250245785713,0.0,0.0,Chaotic Ana,False
2610,1,2.85,1.4699565107037351,0.11934762665644966,0.0,Shopgirl,False
3011,1,2.5,1.1983656133718286,0.0,0.0,Good Neighbor Sam,False
3023,1,3.35,1.3874834039282251,0.0,0.0,Abbott and Costello Meet Dr. Jekyll and Mr. Hyde,False
1279,1,3.45,0.9540946726484804,0.0,0.0,Samaritan Girl,False
1023,1,3.7,1.7991543925923896,0.0,0.0,Adam's Apples,False
8954,1,3.3,1.4744515189518796,0.0,0.0,Reservation Road,False
984,1,3.7,2.3277961077761447,2.196557688348516,0.0,Dirty Harry,False
149,1,3.9,2.3877454829636733,-2.671529644515892,0.0,Akira,False
218,1,3.7,2.959771465132748,2.5051585225635447,0.0,The Terminator,False
248,1,3.65,0.9744105722843176,0.5447271754416719,0.0,Pocketful of Miracles,False
258,1,3.6,2.4828228134417216,0.0,0.0,Bed and Board,False
301,1,3.8,2.383923852736833,0.0,0.0,Rio Bravo,False
303,1,3.9,2.3160057319900176,2.5040857984480374,0.0,Notorious,False
307,1,3.95,1.8132236239195167,0.0,0.0,"Rome, Open City",False
327,1,3.4,2.0961172263591954,0.23967285326542026,0.0,Brother,False
395,1,2.8,2.5365661062966853,0.8942429590381314,0.0,AVP: Alien vs. Predator,False
451,1,3.55,2.3352482948977205,2.627081138568543,0.0,Leaving Las Vegas,False
626,1,3.75,1.8003015482338218,0.0,0.0,Un chien andalou,False
676,1,3.3,2.4353126125992137,1.1658724265054523,0.0,Pearl Harbor,False
707,1,3.0,2.5526274458633242,1.625494709329754,0.0,A View to a Kill,False
745,1,3.85,2.9150193288217694,2.822578006463023,0.0,The Sixth Sense,False
800,1,3.95,1.2707025167993762,0.0,0.0,Los Olvidados,False
829,1,3.95,2.50897060953302,1.6094379124341005,0.0,Chinatown,False
842,1,3.2,2.3132952341281614,0.0,0.0,The Assassination of Richard Nixon,False
858,1,3.25,2.325805305061419,2.3839451040709165,1.75,Sleepless in Seattle,False
866,1,3.6,2.7427481378013625,1.5413008689076182,0.0,Finding Neverland,False
871,1,3.75,2.8783541684021836,1.7505610269445222,0.0,Planet of the Apes,False
946,1,4.05,1.0836783301462436,0.0,0.0,Letter from an Unknown Woman,False
3036,1,3.05,2.6594027367506747,0.9118925942305252,0.0,Mary Shelley's Frankenstein,False
3049,1,3.2,2.4201865121591526,1.9668083104885488,0.0,Ace Ventura: Pet Detective,False
3109,1,3.65,2.170468242290343,0.0,0.64990234375,The Quiet Man,False
3513,1,2.6,1.7836199328964468,0.0,0.0,Legionnaire,False
6145,1,3.55,2.3138838212813453,0.0,0.0,Fracture,False
6341,1,2.95,2.347211457712342,0.6540602802715051,0.0,Blue Thunder,False
6557,1,3.05,2.3362328057886974,1.675595865333926,0.0,27 Dresses,False
6641,1,2.95,1.7281447878857237,0.0,0.0,Love and Other Disasters,False
6643,1,2.9,1.0695448956652651,0.0,0.0,The Unforgiven,False
6933,1,2.35,2.407348540442118,0.0,0.0,One Missed Call,False
7303,1,2.8,1.9867694914495564,1.0354897697785177,0.0,Maid in Manhattan,False
7305,1,3.35,2.1589787754691248,0.13796437663453312,0.0,Alive,False
7509,1,3.35,0.7588759305939979,0.0,0.0,Water,False
7553,1,3.1,1.6202629101595996,1.8265735858711192,0.0,Waiting...,False
7916,1,1.55,1.5780250544930217,0.0,0.0,Far Cry,False
8073,1,3.75,1.7313346087080037,0.4212126838259984,0.0,Band of Outsiders,False
8094,1,3.7,1.7450018380632406,0.0,0.0,The Magdalene Sisters,False
8288,1,3.25,2.4170490265200137,0.0,0.0,A Midsummer Night's Sex Comedy,False
8293,1,3.5,2.384588769019436,0.0,0.0,Howards End,False
8374,1,3.6,2.5223556019917144,-5.282739336584719,0.0,The Boondock Saints,False
8447,1,3.15,0.7662396372523421,0.0,0.0,Angels and Insects,False
8489,1,3.35,2.2303481079134437,-0.19874930782686795,0.0,Ali,False
8584,1,3.1,2.3329631711878625,0.03452974522987801,0.0,Shanghai Noon,False
8665,1,3.05,2.043648935846424,-1.0450061399912571,0.0,K-19: The Widowmaker,False
8838,1,3.0,1.893811116614188,0.0,0.0,Mercury Rising,False
5916,1,3.5,2.30633734448525,2.8650529181609268,0.0,The Getaway,False
5871,1,3.5,0.7487725031491604,0.0,0.0,The World is Big and Salvation Lurks Around the Corner,False
5825,1,3.55,2.2826450042504742,0.9713399269906106,0.0,National Lampoon's Christmas Vacation,False
4883,1,2.95,2.1514219128090937,0.0,0.0,Ten Little Indians,False
3525,1,3.25,2.1185365257757045,1.3042088354268095,0.0,Working Girl,False
3767,1,3.8,1.5177773446863592,0.0,1.849609375,Gilda,False
3767,1,3.8,1.5177773446863592,0.0,0.300048828125,Gilda,True
4204,1,3.0,0.8445119834330764,0.0,0.0,$5 a Day,False
4369,1,3.75,0.9585525852998794,0.0,0.0,Just a Question of Love,False
4546,1,3.05,1.5985955458353234,0.0,0.0,The Count of Monte-Cristo,False
4710,1,3.8,1.3282957414646954,0.0,0.0,Masculin Féminin,False
4728,1,3.05,1.4731729584613598,0.0,0.0,The Gendarme in New York,False
4823,1,2.7,1.4899942486978386,0.0,0.0,Final Analysis,False
4912,1,3.3,2.4275486866276457,0.09572842566066483,0.0,Confessions of a Dangerous Mind,False
5651,1,2.8,0.8510065461311527,0.0,0.0,Up!,False
4912,1,3.3,2.4275486866276457,0.09572842566066483,0.0,Confessions of a Dangerous Mind,True
4912,1,3.3,2.034160008808461,0.09572842566066483,0.0,Confessions of a Dangerous Mind,True
4912,1,3.3,2.034160008808461,0.09572842566066483,0.0,Confessions of a Dangerous Mind,True
4953,1,3.1,1.57870897785466,0.0,0.0,Be Kind Rewind,False
4958,1,3.2,2.20109308500217,-0.7067536552188021,0.0,The Legend of Bagger Vance,False
4984,1,3.1,0.9479804659503788,0.0,0.0,White Lightning,False
5205,1,3.5,1.7692382599342602,0.0,0.0,Pumping Iron,False
5237,1,3.35,2.465909932658965,0.0,0.0,Dust Devil,False
5558,1,3.7,0.8867947716580092,0.0,0.0,The Phantom of Liberty,False
11889,1,3.1,1.086846003300499,0.0,0.0,Iris,False
11895,1,2.35,1.7249746938159292,0.0,0.0,Police Academy 6: City Under Siege,False
11896,1,3.0,1.8830257258098988,1.4199358718449973,0.0,Throw Momma from the Train,False
20853,1,3.25,0.9064391641437493,0.0,0.0,Detective Story,False
20875,1,3.75,1.1972677757780366,0.0,0.0,Operation Y and Other Shurik's Adventures,False
20942,1,3.35,1.043720950128686,0.0,0.0,House of Bamboo,False
20978,1,2.7,0.9157798013713926,0.0,0.0,My Father the Hero,False
21035,1,3.5,1.3791604753591094,0.0,0.0,Turkish Delight,False
21042,1,3.35,1.0803074391425913,0.0,0.0,When Father Was Away on Business,False
21366,1,3.0,0.7569263509637095,0.0,0.0,Journey Into Fear,False
21373,1,1.85,0.9947144065438684,0.0,0.0,Descent,False
21452,1,3.75,1.3439250764133326,0.0,0.0,Detective Conan: The Fourteenth Target,False
21755,1,3.4,2.076076636731747,-1.2854063120469712,0.0,The Brothers Bloom,False
21765,1,2.3,1.8833513811980425,0.0,0.0,Good Boy!,False
21778,1,3.1,2.249421418957553,-0.2373886829652969,0.0,RRRrrrr!!!,False
21799,1,2.7,1.6825049000942829,0.0,0.0,Cutting Class,False
21915,1,2.8,0.9335906220918508,0.0,0.0,Booty Call,False
22010,1,3.5,0.9561658462448605,0.0,0.0,Grass,False
22051,1,3.45,1.946442007593483,0.0,0.0,Adam,False
22175,1,2.3,2.6807686885337283,0.0,0.7998046875,The Shortcut,False
22175,1,2.3,2.6807686885337283,0.0,0.35009765625,The Shortcut,True
22175,1,2.3,2.6807686885337283,0.0,1.2998046875,The Shortcut,True
22244,1,3.3,1.4939924924240544,0.0,0.0,Society,False
22293,1,1.0,0.9401076440776696,0.0,0.0,Manos: The Hands of Fate,False
22649,1,3.1,0.8801208163018406,1.8325814637483104,0.0,A Farewell to Arms,False
20859,1,2.55,0.8157589833765663,0.0,0.0,Blown Away,False
20766,1,3.4,2.705252825426045,-0.1466417808466186,0.0,The Road,False
18509,1,1.95,1.8483415781473305,0.0,0.0,Caddyshack II,False
20416,1,2.85,2.352056072974838,0.0,0.5,The Deep,False
18585,1,3.05,1.5266278792449386,0.0,0.0,The Ramen Girl,False
18644,1,3.25,1.5574970399920829,0.0,0.0,King Creole,False
18670,1,3.15,1.0807656471838436,0.0,0.0,Legend of the Red Dragon,False
18767,1,2.95,2.4307014004737737,0.0,0.0,Island of Fire,False
18781,1,3.0,2.3798923704797468,0.0,0.0,The Haunting in Connecticut,False
18901,1,3.95,1.0064165871705733,0.0,0.0,The Pinchcliffe Grand Prix,False
18926,1,3.4,1.0767633290613985,0.0,0.0,Boomerang!,False
19017,1,3.35,0.8391232534313122,0.0,0.0,Dirty Mary Crazy Larry,False
19026,1,3.75,1.6554877539180846,0.0,0.0,Azur & Asmar: The Princes' Quest,False
19114,1,2.5,1.755516385200478,0.0,0.0,Endless Love,False
19123,1,3.55,1.7171479857183785,0.0,0.85009765625,Knock on Wood,False
19123,1,3.55,1.7171479857183785,0.0,1.9501953125,Knock on Wood,True
19405,1,3.3,1.4340587612780185,1.4920239336678442,0.0,Recess: School's Out,False
19457,1,3.0,2.4125494646247296,0.0,0.0,The Yards,False
19489,1,2.45,0.8700863616561009,0.0,0.0,Held Up,False
19592,1,2.85,2.050811587924943,0.0,0.0,Dead Birds,False
19933,1,3.4,1.8945252715267864,0.0,0.0,The Brave Little Toaster,False
19959,1,2.95,2.785747822748149,0.4256334528352968,0.0,Surrogates,False
20178,1,3.25,1.6922442439328111,-3.5208258691176866,0.0,World's Greatest Dad,False
20246,1,3.5,1.9095127266632936,0.0,0.0,The Stranger,True
20379,1,3.15,2.3751252653631365,0.0,0.0,Grand Prix,False
22649,1,3.1,0.8801208163018406,1.8325814637483104,0.60009765625,A Farewell to Arms,True
22649,1,3.1,0.6495593855707049,1.8325814637483104,0.0,A Farewell to Arms,True
22649,1,3.1,0.6495593855707049,1.8325814637483104,0.60009765625,A Farewell to Arms,True
22682,1,3.3,1.1034787614907635,0.0,0.0,How to Succeed in Business Without Really Trying,False
25562,1,3.0,2.2930216083062502,0.0,0.0,Soapdish,False
26018,1,3.6,1.1915703103768562,0.0,0.0,Food Matters,False
26044,1,2.25,1.2841101844409724,0.0,0.0,Arthur 2: On the Rocks,False
26203,1,3.15,1.0995518471447758,0.0,0.0,Blink,False
26255,1,2.7,2.1232838903348554,0.0,0.0,Love Potion No. 9,False
85,1,3.85,2.9907989245745097,3.0755851452611025,1.0,Raiders of the Lost Ark,False
26352,1,3.0,1.105762001779971,1.0781516569344851,0.0,A Low Down Dirty Shame,False
26505,1,2.65,2.2621259493021326,0.0,0.0,Arthur and the Revenge of Maltazard,False
26550,1,2.9,2.677947356229641,0.0,0.0,Little Lips,False
26555,1,2.15,1.4060609583552308,-0.1977584143465667,0.0,Club Paradise,False
26719,1,3.5,1.7092589937160332,0.0,0.0,House of Games,False
26866,1,3.2,1.1271838723781715,0.0,0.0,Swords of Blood,False
26956,1,3.0,1.2089042248592374,0.0,0.0,Puppet Master III Toulon's Revenge,False
27064,1,3.85,2.1508122172819184,-2.2970842504087257,0.0,Mishima: A Life in Four Chapters,False
27117,1,3.65,0.7583392380960747,0.0,0.0,Sherlock Holmes and the Voice of Terror,False
27376,1,3.05,1.4513847611942632,0.0,0.0,Muscle Beach Party,False
27420,1,2.5,0.9519906388724624,0.0,0.0,Graduation Day,False
27429,1,3.15,2.4458769717196884,0.0,0.0,Shivers,False
27526,1,3.05,1.7503230498764055,0.0,0.0,The Crossing Guard,False
27759,1,3.25,1.0894131056327705,-0.5306282510621704,0.0,55 Days at Peking,False
27786,1,2.35,0.9576798615428652,0.0,0.0,Steel Dawn,False
25556,1,3.05,1.154224526311988,0.0,0.0,The Land Before Time IX: Journey to the Big Water,False
25541,1,3.55,0.9508509865573684,0.0,0.0,Brotherhood,False
25541,1,3.55,0.9508509865573684,0.0,0.0,Brotherhood,True
24124,1,3.1,2.190817093183615,0.0,0.0,The Burning,False
22821,1,2.9,2.0858519510311617,0.2841747728107312,0.0,The Boondock Saints II: All Saints Day,False
22832,1,3.1,2.215271524894736,0.4131413535378557,0.0,Ninja Assassin,False
22855,1,3.35,2.1486022157538125,0.0,0.0,Superman/Batman: Public Enemies,False
22999,1,3.2,1.2820498891202607,0.0,0.0,The Flying Deuces,False
23728,1,3.15,2.460810744549048,0.0,0.0,Our Man Flint,False
23847,1,3.45,1.7784692103529922,0.0,0.0,Across 110th Street,False
24016,1,3.2,2.6245415551087867,-2.4888741900772002,0.0,The Sheltering Sky,False
24020,1,2.55,1.0225714240396928,0.0,0.0,Johnny Tsunami,False
24086,1,3.0,1.332886200399269,0.0,0.0,The Boy Who Could Fly,False
24150,1,2.55,2.013676535383408,0.9662603145417896,0.0,Halloween II,False
25541,1,3.55,0.9508509865573684,0.0,0.0,Brotherhood,True
24619,1,2.95,1.7986587808148826,0.0,0.0,Blind Horizon,False
24650,1,3.45,1.58247711445499,0.0,0.0,The Fountainhead,False
24798,1,3.05,1.131069798216644,0.0,0.0,True Stories,False
25001,1,3.0,2.10907837485747,0.0,0.0,Hanky Panky,False
